freq,airpol,indic_env,unit,geo\TIME_PERIOD	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 
A,N2O_CO2E,AEMIS_PRD,KG_HAB,PL	516.639 	523.237 	525.013 	529.15 	520.016 	502.473 	515.185 	541.792 	549.838 	524.587 	547.7 	563.056 	546.817 
A,N2O_CO2E,AEMIS_PRD,KG_HAB,PT	342.077 	313.29 	314.897 	316.29 	331.692 	331.564 	330.705 	342.542 	346.906 	352.605 	343.339 	321.666 	325.564 
A,N2O_CO2E,AEMIS_PRD,KG_HAB,RO	477.826 	493.922 	459.357 	476.566 	471.488 	475.943 	478.379 	503.249 	541.925 	527.614 	498.803 	541.539 	485.353 
A,N2O_CO2E,AEMIS_PRD,KG_HAB,SE	420.992 	388.097 	379.032 	378.726 	384.763 	384.008 	377.585 	384.609 	358.492 	361.431 	362.018 	350.709 	353.255 
A,N2O_CO2E,AEMIS_PRD,KG_HAB,SI	307.577 	309.855 	309.942 	298.793 	302.059 	313.363 	315.512 	306.175 	310.489 	326.254 	322.819 	313.152 	331.055 
A,N2O_CO2E,AEMIS_PRD,KG_HAB,SK	399.879 	284.298 	254.912 	258.332 	276.34 	241.636 	268.684 	245.803 	238.603 	248.074 	256.124 	243.026 	229.671 
A,N2O_CO2E,AEMIS_PRD,THS_T,AT	2959.501 	3046.257 	3010.123 	2970.333 	3049.877 	3052.341 	3122.678 	3072.216 	3033.328 	3043.401 	3008.087 	3037.56 	2980.23 
A,N2O_CO2E,AEMIS_PRD,THS_T,BE	6791.283 	5706.302 	5663.608 	5517.824 	5530.843 	5383.122 	5139.428 	5297.537 	5076.192 	5023.262 	4828.328 	4750.358 	4495.781 
A,N2O_CO2E,AEMIS_PRD,THS_T,BG	3566.436 	3265.349 	3335.16 	3670.567 	4081.647 	4175.492 	4472.583 	4301.08 	4212.809 	4438.958 	4192.236 	4293.939 	4214.89 
A,N2O_CO2E,AEMIS_PRD,THS_T,CY	176.293 	172.14 	167.606 	151.117 	147.645 	152.098 	154.629 	161.508 	165.098 	167.392 	172.845 	175.093 	174.931 
A,N2O_CO2E,AEMIS_PRD,THS_T,CZ	4711.21 	5465.17 	5397.488 	5126.591 	5230.639 	5821.076 	5940.262 	5721.473 	5302.626 	5148.22 	4737.861 	5015.286 	5113.509 
A,N2O_CO2E,AEMIS_PRD,THS_T,DE	27143.49 	27055.352 	27158.461 	27406.259 	27434.899 	27814.88 	27572.344 	27034.407 	26532.29 	25309.269 	24256.36 	23585.6 	23330.778 
A,N2O_CO2E,AEMIS_PRD,THS_T,DK	5306.411 	5343.333 	5224.849 	5179.608 	5254.764 	5303.069 	5428.463 	5471.686 	5250.668 	5356.225 	5309.026 	5019.098 	4947.242 
A,N2O_CO2E,AEMIS_PRD,THS_T,EE	674.615 	683.354 	725.714 	723.666 	748.96 	783.229 	763.592 	792.682 	783.834 	847.416 	840.868 	862.764 	879.333 
A,N2O_CO2E,AEMIS_PRD,THS_T,EL	5223.417 	4987.474 	4604.457 	4303.228 	4112.861 	4099.645 	4185.786 	4263.955 	4196.322 	4217.241 	4327.538 	4283.712 	4003.792 
A,N2O_CO2E,AEMIS_PRD,THS_T,ES	11265.001 	10517.705 	10095.852 	10442.229 	10739.308 	10811.887 	10605.553 	11029.183 	11136.562 	11009.929 	11124.549 	11037.608 	10935.236 
A,N2O_CO2E,AEMIS_PRD,THS_T,EU27_2020	182431.896 	178825.627 	177288.572 	176770.157 	178376.982 	178963.673 	179294.595 	181776.999 	180081.841 	176531.883 	174315.235 	173524.129 	165687.887 
A,N2O_CO2E,AEMIS_PRD,THS_T,FI	4152.215 	4040.886 	4027.816 	4059.256 	4107.323 	4148.982 	4134.429 	4132.237 	4112.878 	4270.189 	4145.174 	4166.121 	3954.321 
A,N2O_CO2E,AEMIS_PRD,THS_T,FR	29708.562 	29166.038 	29219.029 	28624.646 	29626.829 	29323.204 	28604.802 	29724.905 	28719.068 	27756.419 	26556.199 	26245.056 	25137.965 
A,N2O_CO2E,AEMIS_PRD,THS_T,HR	2161.724 	2210.691 	2008.717 	1486.752 	1454.1 	1577.262 	1350.679 	1456.768 	1415.369 	1418.74 	1453.738 	1445.109 	1326.391 
A,N2O_CO2E,AEMIS_PRD,THS_T,HU	3327.35 	3502.451 	3434.04 	3748.756 	3958.398 	4056.775 	4289.006 	4294.417 	4351.772 	4339.381 	4472.958 	4509.296 	3718.915 
A,N2O_CO2E,AEMIS_PRD,THS_T,IE	5238.848 	4836.416 	5042.64 	5422.875 	5206.193 	5262.807 	5375.789 	5682.884 	6015.562 	5651.162 	5668.391 	5887.929 	5488.839 
A,N2O_CO2E,AEMIS_PRD,THS_T,IT	18414.683 	17770.314 	18248.972 	17510.307 	17186.267 	17185.632 	17849.21 	17228.91 	17199.715 	17002.801 	17626.439 	17523.922 	15813.606 
A,N2O_CO2E,AEMIS_PRD,THS_T,LT	2705.533 	3010.176 	2851.193 	2648.146 	2694.707 	2718.158 	2669.259 	2703.006 	2588.289 	2640.264 	2843.818 	2634.507 	2266.522 
A,N2O_CO2E,AEMIS_PRD,THS_T,LU	217.309 	213.728 	207.75 	209.8 	215.393 	223.356 	230.07 	232.507 	231.637 	235.759 	229.851 	233.481 	206.867 
A,N2O_CO2E,AEMIS_PRD,THS_T,LV	1099.704 	1100.473 	1159.859 	1184.988 	1227.885 	1276.006 	1278.758 	1290.455 	1241.968 	1326.131 	1352.089 	1350.7 	1358.537 
A,N2O_CO2E,AEMIS_PRD,THS_T,MT	56.445 	51.117 	51.187 	51.115 	52.188 	52.102 	52.779 	51.578 	50.71 	56.312 	56.461 	59.08 	65.68 
A,N2O_CO2E,AEMIS_PRD,THS_T,NL	7852.064 	7665.289 	7516.076 	7716.892 	7855.654 	8061.849 	7805.257 	8021.29 	7855.322 	7735.974 	7565.005 	7245.167 	6834.926 
A,N2O_CO2E,AEMIS_PRD,THS_T,PL	19654.382 	19916.083 	19983.67 	20128.96 	19766.727 	19087.159 	19561.611 	20574.443 	20879.973 	19916.192 	20547.355 	20822.705 	20134.764 
A,N2O_CO2E,AEMIS_PRD,THS_T,PT	3616.813 	3310.173 	3316.313 	3312.82 	3456.096 	3442.248 	3424.949 	3541.928 	3585.145 	3651.024 	3565.525 	3347.803 	3408.285 
A,N2O_CO2E,AEMIS_PRD,THS_T,RO	9674.476 	9951.309 	9213.792 	9523.553 	9386.846 	9431.111 	9425.156 	9858.007 	10553.437 	10220.744 	9609.564 	10355.34 	9245.253 
A,N2O_CO2E,AEMIS_PRD,THS_T,SE	3948.118 	3667.213 	3608.145 	3635.915 	3730.706 	3762.961 	3746.809 	3868.282 	3647.731 	3715.103 	3748.134 	3652.923 	3704.562 
A,N2O_CO2E,AEMIS_PRD,THS_T,SI	630.096 	636.084 	637.599 	615.5 	622.839 	646.635 	651.545 	632.676 	643.921 	681.344 	678.701 	660.149 	699.214 
A,N2O_CO2E,AEMIS_PRD,THS_T,SK	2155.917 	1534.75 	1378.456 	1398.454 	1497.388 	1310.587 	1459.169 	1336.979 	1299.615 	1353.031 	1398.135 	1323.823 	1247.518 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,AT	50.09 	52.305 	50.209 	51.437 	48.986 	47.544 	54.135 	54.349 	56.714 	57.8 	57.943 	53.033 	50.042 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,BE	33.582 	31.559 	31.994 	31.254 	29.433 	27.37 	26.397 	27.907 	29.882 	29.645 	29.109 	32.593 	32.279 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,BG	8.888 	9.082 	10.13 	9.847 	11.224 	10.987 	9.808 	11.814 	12.798 	13.33 	12.999 	14.681 	18.41 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,CY	41.677 	35.508 	33.651 	33.243 	33.53 	31.97 	33.255 	36.771 	36.029 	34.509 	38.159 	39.32 	40.573 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,CZ	24.211 	28.277 	24.514 	26.404 	23.008 	23.401 	20.535 	22.57 	23.983 	23.425 	23.896 	28.014 	33.36 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,DE	43.685 	47.818 	43.971 	46.845 	47.248 	46.917 	46.806 	50.394 	52.42 	52.193 	47.663 	46.076 	44.502 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,DK	23.362 	28.739 	35.742 	38.914 	40.453 	36.808 	30.463 	30.476 	30.95 	29.331 	28.639 	26.656 	25.797 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,EE	12.118 	13.082 	21.645 	21.883 	18.468 	15.826 	16.765 	17.044 	19.148 	19.041 	20.805 	24.925 	23.951 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,EL	17.238 	14.616 	14.22 	12.272 	12.651 	10.951 	10.933 	11.586 	13.924 	14.693 	14.632 	16.264 	21.342 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,ES	19.318 	19.199 	15.869 	15.63 	16.453 	16.092 	15.32 	16.916 	17.8 	17.287 	16.919 	18.961 	21.57 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,EU27_2020	25.373 	26.427 	24.498 	25.136 	24.403 	24.178 	23.414 	25.045 	26.438 	26.439 	25.02 	25.881 	27.226 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,FI	34.293 	28.946 	36.024 	35.352 	29.286 	25.685 	27.131 	28.1 	29.88 	26.716 	26.686 	30.785 	32.614 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,FR	25.01 	26.483 	23.679 	24.107 	22.556 	21.858 	20.192 	21.268 	21.749 	20.54 	18.715 	20.098 	21.031 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,HR	12.326 	11.562 	11.375 	11.051 	10.319 	10.034 	10.26 	12.042 	13.534 	14.257 	14.11 	16.242 	20.286 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,HU	17.548 	16.116 	15.869 	17.106 	15.116 	14.547 	13.562 	15.339 	18.341 	18.46 	18.639 	20.342 	23.232 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,IE	23.439 	21.822 	23.859 	23.456 	24.425 	29.893 	53.522 	50.716 	47.343 	93.954 	85.104 	55.46 	58.872 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,IT	22.426 	23.583 	19.564 	19.174 	17.31 	18.796 	16.471 	18.008 	19.373 	18.411 	15.649 	18.769 	23.177 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,LT	15.386 	14.862 	19.184 	18.414 	21.61 	16.497 	13.275 	14.755 	18.036 	18.826 	15.504 	20.558 	20.641 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,LU	50.955 	56.68 	47.51 	47.803 	50.041 	53.441 	54.131 	49.247 	48.78 	45.305 	49.619 	52.859 	48.593 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,LV	13.762 	13.894 	20.676 	18.98 	16.015 	16.182 	13.23 	14.58 	16.835 	15.09 	18.63 	22.443 	22.78 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,MT	27.722 	26.932 	16.975 	23.95 	17.929 	18.959 	18.924 	15.583 	16.33 	17.102 	17.612 	18.479 	20.529 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,NL	25.88 	24.616 	23.392 	24.004 	21.78 	23.566 	20.967 	21.229 	22.524 	23.24 	24.063 	24.323 	23.591 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,PL	12.22 	13.349 	13.354 	13.822 	13.445 	12.896 	11.745 	13.158 	14.933 	14.206 	15.554 	17.965 	18.572 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,PT	12.922 	10.907 	9.657 	10.386 	10.638 	9.211 	8.737 	10.1 	10.844 	10.892 	10.645 	12.238 	13.806 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,RO	7.668 	8.407 	7.61 	7.546 	7.196 	7.294 	7.031 	8.253 	9.404 	9.939 	10.789 	11.686 	12.606 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,SE	31.367 	31.956 	33.661 	31.507 	29.677 	27.159 	25.221 	23.616 	25.822 	21.469 	20.74 	19.5 	22.442 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,SI	27.947 	27.34 	24.098 	24.888 	25.267 	24.285 	22.714 	25.176 	27.708 	27.37 	30.542 	36.154 	39.389 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,KG_HAB,SK	22.653 	20.875 	21.86 	23.68 	20.608 	19.743 	16.307 	17.391 	17.788 	18.63 	18.643 	21.387 	24.439 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,AT	418.922 	438.924 	423.264 	436.177 	418.652 	410.907 	472.962 	478.141 	501.381 	513.26 	516.673 	474.95 	452.475 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,BE	365.895 	348.355 	355.35 	348.773 	329.912 	308.573 	299.117 	317.445 	341.468 	340.594 	335.88 	377.632 	377.028 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,BG	65.734 	66.735 	74.011 	70.507 	79.395 	76.735 	67.615 	80.379 	85.885 	88.203 	85.154 	95.536 	119.023 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,CY	34.569 	30.213 	29.073 	28.653 	28.584 	27.1 	28.319 	31.605 	31.348 	30.435 	34.038 	35.402 	37.031 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,CZ	253.592 	296.802 	257.661 	277.614 	242.162 	246.784 	216.975 	239.121 	254.939 	249.989 	255.637 	294.313 	356.022 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,DE	3572.414 	3838.569 	3536.394 	3777.834 	3826.28 	3832.472 	3854.432 	4165.43 	4345.891 	4336.89 	3963.689 	3833.379 	3729.182 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,DK	129.604 	160.091 	199.854 	218.497 	228.295 	209.2 	174.491 	175.696 	179.31 	170.542 	167.008 	156.115 	152.283 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,EE	16.135 	17.365 	28.63 	28.842 	24.277 	20.818 	22.059 	22.453 	25.313 	25.266 	27.66 	33.174 	32.306 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,EL	191.707 	162.307 	157.063 	134.564 	137.797 	118.497 	117.815 	124.605 	149.449 	157.527 	156.542 	171.894 	222.741 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,ES	899.758 	897.427 	742.233 	728.431 	764.418 	747.015 	711.728 	787.807 	832.714 	814.536 	801.259 	899.6 	1030.743 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,EU27_2020	11204.366 	11651.922 	10815.941 	11107.775 	10800.372 	10721.767 	10403.459 	11144.434 	11790.656 	11807.026 	11172.407 	11539.187 	12178.845 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,FI	183.927 	155.971 	195.031 	192.279 	159.943 	140.74 	149.094 	154.781 	164.804 	147.513 	147.562 	170.58 	181.209 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,FR	1621.114 	1724.77 	1549.5 	1585.521 	1495.756 	1454.602 	1347.264 	1423.21 	1460.627 	1384.046 	1265.151 	1363.527 	1431.502 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,HR	52.955 	49.519 	48.56 	46.776 	43.33 	41.702 	42.116 	48.727 	54.021 	56.332 	55.217 	62.981 	78.234 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,HU	175.475 	160.702 	157.429 	168.883 	148.631 	142.526 	132.357 	149.202 	178.038 	178.963 	180.245 	195.91 	223.147 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,IE	106.885 	99.947 	109.742 	108.457 	113.765 	140.555 	254.911 	244.829 	231.888 	467.559 	428.9 	283.435 	306.888 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,IT	1341.527 	1415.589 	1177.607 	1156.423 	1044.161 	1132.082 	990.179 	1080.501 	1165.244 	1099.689 	930.132 	1109.839 	1367.733 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,LT	47.656 	45.004 	57.342 	54.528 	63.475 	48.023 	38.196 	41.943 	50.846 	52.922 	43.572 	57.735 	58.448 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,LU	25.832 	29.38 	25.225 	25.974 	27.839 	30.44 	31.505 	29.368 	29.656 	28.089 	31.281 	33.833 	31.736 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,LV	28.866 	28.617 	42.061 	38.2 	31.931 	32.001 	25.924 	28.317 	32.443 	28.879 	35.405 	42.293 	42.812 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,MT	11.491 	11.211 	7.13 	10.174 	7.772 	8.422 	8.601 	7.279 	7.902 	8.618 	9.079 	9.575 	10.903 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,NL	429.999 	410.922 	391.923 	403.372 	367.313 	399.209 	357.081 	363.678 	388.121 	403.101 	419.694 	426.454 	417.589 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,PL	464.877 	508.113 	508.298 	525.781 	511.067 	489.878 	445.962 	499.666 	567.069 	539.325 	583.52 	664.373 	683.855 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,PT	136.621 	115.24 	101.698 	108.787 	110.845 	95.622 	90.489 	104.438 	112.07 	112.78 	110.544 	127.369 	144.534 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,RO	155.261 	169.374 	152.648 	150.797 	143.26 	144.533 	138.529 	161.673 	183.131 	192.525 	207.86 	223.468 	240.127 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,SE	294.164 	301.961 	320.433 	302.475 	287.747 	266.136 	250.273 	237.524 	262.748 	220.675 	214.726 	203.104 	235.352 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,SI	57.252 	56.124 	49.573 	51.267 	52.099 	50.112 	46.905 	52.023 	57.463 	57.16 	64.213 	76.216 	83.193 
A,NF3_SF6_CO2E,AEMIS_CONS_FP,THS_T,SK	122.134 	112.69 	118.208 	128.189 	111.666 	107.083 	88.56 	94.593 	96.887 	101.608 	101.766 	116.5 	132.749 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,AT	41.806 	38.162 	39.042 	38.148 	38.983 	38.335 	46.968 	48.103 	46.761 	52.068 	52.223 	42.698 	41.925 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,BE	10.02 	10.397 	10.409 	10.922 	8.795 	8.521 	8.909 	9.231 	8.594 	9.585 	10.422 	9.243 	9.063 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,BG	2.614 	2.379 	2.269 	2.939 	2.458 	2.665 	2.802 	2.653 	2.763 	2.844 	3.121 	3.574 	3.705 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,CY	15.272 	16.85 	17.31 	18.048 	18.962 	19.773 	18.285 	18.346 	19.384 	17.479 	20.974 	19.5 	19.504 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,CZ	8.154 	8.755 	9.141 	8.264 	8.033 	7.839 	7.859 	7.495 	7.114 	6.787 	6.464 	6.294 	6.337 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,DE	38.277 	39.621 	39.89 	40.037 	39.215 	41.06 	43.354 	46.984 	48.213 	48.696 	37.371 	32.122 	24.186 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,DK	6.67 	14.101 	23.867 	26.729 	28.902 	23.387 	17.449 	14.491 	13.163 	12.607 	8.206 	2.572 	2.207 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,EE	1.408 	1.443 	1.54 	1.651 	1.706 	1.821 	2.042 	1.983 	2.068 	2.181 	2.263 	2.288 	2.306 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,EL	0.542 	0.475 	0.47 	0.484 	0.465 	0.481 	0.497 	0.48 	0.474 	0.473 	0.475 	0.475 	0.481 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,ES	5.198 	5.273 	4.848 	4.729 	4.661 	4.92 	5.099 	4.991 	5.002 	4.991 	5.022 	5.062 	5.159 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,EU27_2020	13.557 	13.292 	13.513 	13.368 	12.715 	13.53 	14.076 	14.642 	14.787 	14.81 	12.288 	11.108 	9.824 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,FI	4.182 	4.524 	4.212 	5.909 	6.572 	4.242 	5.849 	5.052 	4.424 	4.383 	4.754 	4.994 	5.029 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,FR	15.569 	12.161 	11.984 	10.806 	9.167 	9.62 	9.974 	9.294 	8.905 	8.068 	7.9 	8.2 	7.384 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,HR	2.358 	2.467 	2.645 	1.747 	1.883 	1.38 	1.655 	1.786 	1.618 	2.047 	2.389 	2.483 	2.592 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,HU	10.325 	8.827 	8.858 	11.032 	8.686 	11.963 	13.625 	12.374 	10.607 	10.842 	11.996 	11.073 	11.415 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,IE	13.587 	15.772 	13.427 	14.213 	12.229 	13.144 	11.732 	13.783 	12.276 	9.107 	5.271 	4.688 	4.693 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,IT	7.104 	8.013 	7.986 	7.581 	6.547 	8.497 	7.395 	7.493 	8.053 	7.624 	4.505 	5.029 	6.942 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,LT	1.929 	2.553 	1.331 	2.15 	2.085 	1.844 	1.614 	2.757 	2.305 	1.829 	3.57 	4.492 	1.533 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,LU	13.997 	14.575 	14.956 	15.307 	15.646 	16.115 	16.386 	16.284 	16.488 	16.511 	15.707 	15.453 	14.022 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,LV	3.608 	3.736 	3.939 	4.354 	4.436 	5.267 	5.198 	5.473 	5.636 	7.444 	6.472 	6.419 	6.524 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,MT	4.391 	11.57 	1.286 	6.678 	1.564 	0.597 	0.266 	2.132 	0.61 	0.645 	0.784 	0.249 	0.454 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,NL	6.501 	5.087 	8.334 	6.632 	5.995 	6.794 	7.235 	7.053 	6.441 	6.96 	7.361 	7.064 	7.089 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,PL	0.958 	1.056 	1.135 	1.288 	1.431 	2.09 	2.127 	2.237 	2.914 	2.464 	2.46 	2.504 	3.343 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,PT	3.382 	2.827 	2.984 	3.047 	2.551 	2.363 	2.417 	2.579 	2.325 	2.355 	2.114 	2.253 	2.417 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,RO	2.71 	1.998 	2.092 	2.372 	2.037 	2.004 	1.83 	2.009 	2.354 	3.075 	3.239 	2.621 	2.658 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,SE	6.972 	6.043 	5.751 	4.512 	4.873 	5.586 	5.966 	4.691 	3.338 	3.433 	3.689 	3.798 	3.671 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,SI	8.795 	9.438 	7.949 	8.342 	8.343 	8.777 	8.457 	8.611 	8.44 	8.388 	8.517 	8.127 	7.971 
A,NF3_SF6_CO2E,AEMIS_PRD,KG_HAB,SK	3.749 	3.971 	4.048 	4.247 	2.69 	2.717 	1.1 	1.338 	1.775 	1.673 	3.245 	3.197 	2.829 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,AT	349.643 	320.241 	329.123 	323.492 	333.158 	331.32 	410.346 	423.186 	413.392 	462.36 	465.664 	382.396 	379.083 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,BE	109.175 	114.762 	115.612 	121.883 	98.58 	96.065 	100.952 	105.007 	98.201 	110.118 	120.26 	107.088 	105.855 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,BG	19.332 	17.483 	16.58 	21.04 	17.386 	18.615 	19.315 	18.046 	18.541 	18.815 	20.445 	23.259 	23.95 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,CY	12.667 	14.337 	14.955 	15.556 	16.165 	16.761 	15.571 	15.769 	16.865 	15.416 	18.709 	17.557 	17.801 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,CZ	85.412 	91.892 	96.08 	86.886 	84.55 	82.666 	83.042 	79.404 	75.616 	72.43 	69.152 	66.121 	67.632 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,DE	3130.163 	3180.593 	3208.189 	3228.843 	3175.744 	3354.05 	3570.162 	3883.561 	3997.145 	4046.27 	3107.771 	2672.454 	2026.765 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,DK	37.004 	78.553 	133.453 	150.084 	163.108 	132.92 	99.949 	83.541 	76.264 	73.305 	47.853 	15.062 	13.027 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,EE	1.874 	1.916 	2.037 	2.176 	2.242 	2.395 	2.687 	2.612 	2.734 	2.894 	3.009 	3.045 	3.11 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,EL	6.024 	5.279 	5.196 	5.305 	5.065 	5.206 	5.358 	5.161 	5.083 	5.068 	5.086 	5.021 	5.024 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,ES	242.089 	246.481 	226.751 	220.412 	216.533 	228.38 	236.899 	232.439 	234.02 	235.157 	237.844 	240.136 	246.51 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,EU27_2020	5986.415 	5860.737 	5966.273 	5907.286 	5627.505 	5999.85 	6254.334 	6515.447 	6594.526 	6613.643 	5487.256 	4952.615 	4394.251 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,FI	22.428 	24.378 	22.803 	32.138 	35.894 	23.243 	32.142 	27.827 	24.4 	24.202 	26.286 	27.672 	27.941 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,FR	1009.144 	792.006 	784.192 	710.692 	607.891 	640.211 	665.508 	621.963 	598.013 	543.665 	534.018 	556.332 	502.569 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,HR	10.132 	10.564 	11.29 	7.393 	7.905 	5.736 	6.792 	7.228 	6.457 	8.088 	9.35 	9.629 	9.998 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,HU	103.252 	88.022 	87.872 	108.915 	85.409 	117.209 	132.973 	120.362 	102.957 	105.114 	116.006 	106.641 	109.644 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,IE	61.959 	72.238 	61.759 	65.718 	56.961 	61.8 	55.878 	66.536 	60.13 	45.32 	26.563 	23.957 	24.462 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,IT	424.957 	481.022 	480.702 	457.24 	394.908 	511.756 	444.556 	449.588 	484.356 	455.342 	267.762 	297.388 	409.688 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,LT	5.974 	7.732 	3.977 	6.366 	6.123 	5.368 	4.643 	7.837 	6.499 	5.14 	10.032 	12.616 	4.34 
